global_mse,global_mae,sve_7,sve_5,filename,label,split
0.00036831855,0.010351393,0.000673811,0.00059465773,0ion3xjr.png,0,validation
0.00032404065,0.009742215,0.00071488484,0.0007274536,0j1oulwo.png,0,validation
0.00041665474,0.010672726,0.000666281,0.0006112542,0jq84q8x.png,0,validation
0.00030406655,0.009497762,0.00066378835,0.00055872765,0jy67u6o.png,0,validation
0.0003493436,0.009597602,0.00087222445,0.0008465811,0k5fc34s.png,0,validation
0.00035770307,0.010160995,0.0006144946,0.0005508364,0k81ivzj.png,0,validation
0.00033735964,0.009868773,0.00077554095,0.00069816265,0kbc69ps.png,0,validation
0.000275338,0.008895215,0.00059154956,0.0005970507,0l1offkh.png,0,validation
0.0003879109,0.010614445,0.0007225724,0.0006345,0lsn6mhl.png,0,validation
0.00032307682,0.009602621,0.00072492135,0.00065167976,0mjaiq5s.png,0,validation
0.00034422337,0.00969041,0.0008436767,0.0008050641,0n3yjvug.png,0,validation
0.00034177743,0.0097912,0.00079712726,0.00075847015,0n938tfs.png,0,validation
0.00038205693,0.010506842,0.00067599205,0.0006341014,0nfjmxrb.png,0,validation
0.00040911604,0.010618751,0.0006766932,0.00058728183,0noq91ui.png,0,validation
0.00032049083,0.009663356,0.0007075275,0.00060759374,0okk0ojb.png,0,validation
0.00030342946,0.009393319,0.0006278536,0.0006332582,0osoh5v6.png,0,validation
0.00030921813,0.00943272,0.0006813201,0.0006364787,0pjjhb0n.png,0,validation
0.000308073,0.0094623035,0.000736255,0.00058883673,0pxyy9e5.png,0,validation
0.0003874599,0.0105280755,0.00065996626,0.00059306686,0qf1klgp.png,0,validation
0.00034934463,0.01018794,0.0006783487,0.0006353298,0r8qjppg.png,0,validation
0.00032355284,0.009579535,0.0007582527,0.00071379356,0rktoc19.png,0,validation
0.00035210053,0.010276876,0.00066141144,0.00057713833,0sav2p7b.png,0,validation
0.00035949502,0.010356287,0.00066041923,0.00062735967,0t9nlahn.png,0,validation
0.0008562889,0.012639731,0.0014675036,0.0013438585,0tcve8xw.png,0,validation
0.000339454,0.00988259,0.00062200025,0.0006312992,0twb0vaj.png,0,validation
0.00033240457,0.009738318,0.0007258771,0.0006798042,0twzyat0.png,0,validation
0.00036474902,0.009975497,0.00072968274,0.0007220991,0u8q7a4v.png,0,validation
0.00028670786,0.008784945,0.0007816546,0.00070997997,0ug12iau.png,0,validation
0.00031898168,0.009786691,0.0006716295,0.0006435435,0uszskzk.png,0,validation
0.00031022012,0.009603657,0.000701964,0.0005690459,0w7d53o9.png,0,validation
0.00039805874,0.0107185235,0.0006870909,0.00065480464,0wr0mirn.png,0,validation
0.000653833,0.0123276515,0.0014191549,0.0015504814,0xqtqv8e.png,0,validation
0.00037863923,0.010388109,0.0006296893,0.0005341976,0yyqwimh.png,0,validation
0.00030205873,0.0094606485,0.0006319666,0.00064203294,1029dg38.png,0,validation
0.0003482126,0.009681755,0.00080456916,0.00080299325,107jqnyv.png,0,validation
0.0003448797,0.0101938555,0.0006439616,0.00057296874,10dhhh4m.png,0,validation
0.000358182,0.009634927,0.0009810779,0.00091536035,10etl7hw.png,0,validation
0.00035513312,0.010246973,0.0006737059,0.00060136075,10g567aq.png,0,validation
0.00048865814,0.011440222,0.0008437847,0.0007882684,10q6fce1.png,0,validation
0.00033885264,0.009705811,0.0008025364,0.00071841135,10srqx8v.png,0,validation
0.000371561,0.01045508,0.0006633959,0.00065515237,12cplbj2.png,0,validation
0.00033543454,0.009959205,0.00068295683,0.00057804736,12ifmjjs.png,0,validation
0.00032070847,0.009901326,0.00065320317,0.0005464029,12itx93p.png,0,validation
0.0003565088,0.009916606,0.00079474936,0.0007898373,13jt29t2.png,0,validation
0.0009363505,0.013275098,0.0017610076,0.0013363794,147mq9w1.png,0,validation
0.000393141,0.010628853,0.0007136919,0.0006334603,14irz2u8.png,0,validation
0.00034685858,0.00982655,0.0007780932,0.0007767966,16d3cv0l.png,0,validation
0.0008075368,0.011927143,0.002641444,0.0017545732,16ehxl33.png,0,validation
0.0003028603,0.0093913805,0.0006517852,0.0006713411,173c7q25.png,0,validation
0.00039670698,0.01070711,0.0006979623,0.0006657812,178dlj1c.png,0,validation
0.00033587264,0.009989657,0.000633799,0.0005523629,17f0hom1.png,0,validation
0.00035240548,0.010185698,0.00066135934,0.00061368325,17u8mka0.png,0,validation
0.0003209009,0.009573711,0.00071393,0.00075458724,17yw1bsd.png,0,validation
0.00037039092,0.010426217,0.00066635374,0.0006055157,18az9oki.png,0,validation
0.0004026303,0.010826114,0.0006366734,0.00063481653,195m07uw.png,0,validation
0.00041805438,0.0106192045,0.0006939846,0.0006084664,1a0yj0vb.png,0,validation
0.00047774106,0.010976671,0.0011214043,0.00087321544,1a5672ts.png,0,validation
0.00033386186,0.009772418,0.00075803103,0.0006802904,1aj05fg2.png,0,validation
0.00031801776,0.0095903035,0.0006953355,0.00068813923,1arr5tgi.png,0,validation
0.00030267064,0.009494733,0.0006267251,0.00065310637,1auf0tj5.png,0,validation
0.0003398804,0.009921859,0.00068354985,0.0006259703,1b7b1r65.png,0,validation
0.00032765503,0.009550603,0.0007594063,0.00074772054,1c2g0rf1.png,0,validation
0.00032299035,0.0095058065,0.0006893762,0.00070332567,1c38memz.png,0,validation
0.00035152162,0.010239453,0.00068696716,0.0006018432,1cq59o1i.png,0,validation
0.00031891075,0.009887802,0.0006111571,0.00055614015,1d6fiz79.png,0,validation
0.00033047656,0.009639168,0.0008078904,0.00072100945,1dg972hs.png,0,validation
0.0003751318,0.009485612,0.0006826461,0.0007129352,1dgtg6zo.png,0,validation
0.00050173415,0.011201747,0.0011867979,0.0009251766,1dirsc64.png,0,validation
0.00046008106,0.010941533,0.0010126927,0.00076541945,1dqmqt46.png,0,validation
0.00029342907,0.009277101,0.0006237303,0.0006311709,1epxu7b6.png,0,validation
0.000328489,0.009496384,0.0007882216,0.0007719674,1ff9vbkf.png,0,validation
0.00041257346,0.010705062,0.00064638833,0.000596274,1frx9zxo.png,0,validation
0.0003025218,0.00939837,0.000704916,0.0006016625,1fx6vb6p.png,0,validation
0.00034167155,0.009755335,0.00075478555,0.0007658513,1gbihiuq.png,0,validation
0.00028396212,0.009060445,0.0006214307,0.00060594466,1ghlu8m8.png,0,validation
0.00030982535,0.009470946,0.0006787226,0.000643308,1gtyqh05.png,0,validation
0.00034292648,0.00985676,0.0008257693,0.00068361155,1h1e1tnb.png,0,validation
0.00038069222,0.0104569895,0.00066531403,0.00062504614,1i5kbqpv.png,0,validation
0.00035201423,0.009679044,0.0008860279,0.0008410014,1im3l0te.png,0,validation
0.00053286366,0.011200605,0.0013832379,0.0010342863,1ixbctp4.png,0,validation
0.0006391311,0.01210727,0.001465421,0.0015949282,1j67kjfc.png,0,validation
0.00035003264,0.010051676,0.0006718301,0.0005678699,1jquwjfy.png,0,validation
0.00032137916,0.009546893,0.0006991879,0.0007126978,1kjs08rw.png,0,validation
0.00031974306,0.009558646,0.000715847,0.00071879925,1kwqjl8e.png,0,validation
0.0005275162,0.01133672,0.0012546291,0.00093907147,1m045v7w.png,0,validation
0.00035095905,0.009932377,0.00077811047,0.00070060807,1m7qo6nm.png,0,validation
0.00038413153,0.010382803,0.00063984445,0.00054941897,1mkr3qe9.png,0,validation
0.0005331197,0.0108972145,0.0015266476,0.0011379973,1ndcs1uy.png,0,validation
0.0006213988,0.010925429,0.001394057,0.0013540939,1o2y1eju.png,0,validation
0.00036872292,0.010179096,0.0007319909,0.0007423268,1ph3kkzw.png,0,validation
0.0009847197,0.013214662,0.001750641,0.001657133,1pms8yrq.png,0,validation
0.0010558111,0.013698701,0.0020882972,0.0015483132,1pz2qrut.png,0,validation
0.00031536544,0.009568403,0.0006692891,0.0006246953,1rdolpgu.png,0,validation
0.00038475828,0.010515235,0.0006483219,0.00059076236,1ryrsjby.png,0,validation
0.00032463312,0.009510926,0.0007451024,0.00074226846,1trv62sb.png,0,validation
0.00034512722,0.010100421,0.00066326134,0.0005667413,1u6nmp9k.png,0,validation
0.00038569662,0.010616085,0.000735978,0.0006318957,1ut65ix4.png,0,validation
0.00036848264,0.010315893,0.0006700063,0.0006502073,1uy9kftq.png,0,validation
0.00029529902,0.0092992,0.00063248695,0.0006492443,1v2w9y49.png,0,validation
0.00041699325,0.010873634,0.00077668705,0.00071962184,1v7k3d5o.png,0,validation
0.0003296888,0.0099548455,0.00069257466,0.000583605,1v95t8xw.png,0,validation
0.00064622826,0.012338326,0.0014717362,0.0015147201,1vrkf4ht.png,0,validation
0.00029973246,0.009557905,0.00065058464,0.0005720941,1w0xwxvt.png,0,validation
0.00031309415,0.009407136,0.00072659104,0.00067456067,1w2ognqr.png,0,validation
0.0004094857,0.01070405,0.0006340303,0.00059750665,1w9u3k5t.png,0,validation
0.00037469322,0.010344375,0.0006533117,0.0006537468,1ymsaw1w.png,0,validation
0.0003509117,0.009792135,0.00075184245,0.00077592884,1yqmblms.png,0,validation
0.000303939,0.009487712,0.0006945386,0.00057471555,201xcerb.png,0,validation
0.00035062528,0.010221175,0.00065239536,0.00054981513,21m8cc8t.png,0,validation
0.00033449515,0.009836495,0.00077423215,0.0006620823,21y39hdj.png,0,validation
0.00029682252,0.0092340885,0.00064747914,0.0006366007,22xmq664.png,0,validation
0.00039984484,0.010742084,0.00067557493,0.00064463454,22z0sd0z.png,0,validation
0.00048720403,0.01107634,0.0011457762,0.00089401985,23gz29jl.png,0,validation
0.00034148621,0.009935504,0.0007054276,0.0006146445,253of0gl.png,0,validation
0.00032691425,0.009583828,0.00069966755,0.00070211006,25a409tn.png,0,validation
0.00028949234,0.009433801,0.00064311497,0.00055854407,261tcrqx.png,0,validation
0.0003663892,0.010290465,0.00059899833,0.0005830217,27nsexhx.png,0,validation
0.00029562242,0.009267682,0.00063522323,0.0005525607,28msabbk.png,0,validation
0.00029824226,0.009362983,0.00066426775,0.0005657676,29g7jpyj.png,0,validation
0.00039694586,0.010635949,0.0006549588,0.00061911374,29hjkhf0.png,0,validation
0.00031386202,0.009533736,0.0006847751,0.0006293992,29tei54k.png,0,validation
0.00031184973,0.009387245,0.00069650076,0.0006353303,2a2g7lee.png,0,validation
0.00033447752,0.009802691,0.00071635953,0.0007335861,2bbwwg2l.png,0,validation
0.0003175035,0.009647446,0.000648464,0.0006644092,2c6x3wn8.png,0,validation
0.00031095996,0.009555538,0.00070248364,0.00061009283,2dfxfswj.png,0,validation
0.00037830565,0.010470588,0.0006889664,0.0005751862,2e1jx398.png,0,validation
0.0003143088,0.009614139,0.0006544397,0.000658863,2e8cx2zl.png,0,validation
0.00028604787,0.009308473,0.00063294993,0.00058191654,2gt30gch.png,0,validation
0.00036985838,0.010436414,0.00065932196,0.00058087433,2gxrl6fv.png,0,validation
0.0003647534,0.010383121,0.0006591186,0.00061277684,2ih2zgl1.png,0,validation
0.0003070952,0.009438262,0.00063152245,0.000610525,2imm5vaq.png,0,validation
0.00029907934,0.009480888,0.0006882704,0.00058372866,2kktbk5p.png,0,validation
0.00032770744,0.009576749,0.0007961549,0.0007747456,2l089emt.png,0,validation
0.00047706268,0.010821341,0.0010939726,0.0008244432,2l9br7go.png,0,validation
0.00036161498,0.010363206,0.0006764996,0.0006150189,2m26l9fg.png,0,validation
0.0011023142,0.013676515,0.00234988,0.001741894,2m3presc.png,0,validation
0.00033533093,0.0100107575,0.0006968183,0.00059337245,2mngtmf4.png,0,validation
0.0003440703,0.010124066,0.0006434174,0.0005538277,2mr1lolz.png,0,validation
0.00028619892,0.009397916,0.0006579837,0.0005479086,2msgqgv8.png,0,validation
0.00031757436,0.0094006825,0.000678508,0.0006906892,2nf1fk29.png,0,validation
0.0008822099,0.012970337,0.0016342863,0.0015168657,2o54wzeo.png,0,validation
0.00030663668,0.009287299,0.0006723769,0.00068073726,2ovaal7y.png,0,validation
0.00040572387,0.0107358,0.00067998434,0.0006137956,2pqqxsja.png,0,validation
0.00039549294,0.0103904335,0.00088534475,0.0008435192,2qc6dr08.png,0,validation
0.0003650311,0.010195761,0.00064543396,0.0005630665,2qnilehd.png,0,validation
0.00033324395,0.009707692,0.00079716457,0.00076530036,2rntjlmz.png,0,validation
0.00032945414,0.010024522,0.0006656817,0.0005715392,2rtqtmgk.png,0,validation
0.00030561487,0.009475039,0.0006335886,0.00063453364,2rup7fah.png,0,validation
0.0004694403,0.0110364165,0.0007567168,0.0006581049,2s0wkobp.png,0,validation
0.00097609864,0.013253502,0.0017870944,0.0013954845,2sou5qit.png,0,validation
0.00034973273,0.009738077,0.00082925486,0.00080506003,2spqb957.png,0,validation
0.0003494617,0.009816913,0.0007821279,0.0007762691,2sxs9lbt.png,0,validation
0.00041420365,0.010861383,0.0007368861,0.0006367658,2t5fnoa5.png,0,validation
0.0005578292,0.011182703,0.001537023,0.0011447893,2t6297se.png,0,validation
0.0008936677,0.012995781,0.0016775946,0.0015306622,2uoxojgq.png,0,validation
0.00033364462,0.009726966,0.0007255452,0.00068761024,2uqu4jvj.png,0,validation
0.0004001911,0.010555031,0.0006351491,0.0006000433,2utcnowe.png,0,validation
0.0003630753,0.010392298,0.0006503933,0.0006085783,2vde8w7j.png,0,validation
0.00030475447,0.009508146,0.0007450516,0.0005900677,2vhak2x9.png,0,validation
0.00034955825,0.010166045,0.0006785635,0.0005961848,2vqe53hc.png,0,validation
0.0003208847,0.009642856,0.00075773895,0.0006242937,2vv6rbg9.png,0,validation
0.00031839003,0.009525388,0.00070856506,0.0006528094,2wzzxqhk.png,0,validation
0.00035433145,0.009662963,0.0009377746,0.00084402,2xk2e4r6.png,0,validation
0.0002994049,0.009365196,0.00069069845,0.0005565547,2xw1288k.png,0,validation
0.00048694224,0.01154072,0.000790808,0.0007351858,2yjbsjgy.png,0,validation
0.00042488996,0.0109460065,0.0007159997,0.000637772,2yoc7rr7.png,0,validation
0.00039888517,0.010558475,0.00064846483,0.00056088524,2yzdzirl.png,0,validation
0.00055023475,0.010959074,0.0015602146,0.0013961181,2zp03km8.png,0,validation
0.00052066124,0.010766249,0.0013954317,0.0012586935,302qd2ew.png,0,validation
0.00030737845,0.009033409,0.0007494433,0.0007213142,31fi0n6d.png,0,validation
0.00036419003,0.010340848,0.0006907758,0.0006387675,326eezfw.png,0,validation
0.00033606126,0.009745753,0.0008104256,0.00076641655,32vzofv1.png,0,validation
0.00033565314,0.009931572,0.0007298141,0.00057048106,3371z5qs.png,0,validation
0.0003528759,0.0098423995,0.00087958964,0.0008459898,34h2znit.png,0,validation
0.0003439157,0.010085322,0.00065416546,0.0006019824,34ng5ojl.png,0,validation
0.00030350138,0.009686038,0.00062691,0.00051082624,3531qoll.png,0,validation
0.0003748344,0.010430615,0.000694052,0.00064153277,357ny16o.png,0,validation
0.00029872448,0.009450202,0.00068593986,0.0005519799,3663xro8.png,0,validation
0.00034626774,0.009799028,0.0007896673,0.000738175,36b5co5j.png,0,validation
0.00031504722,0.009576191,0.0006788744,0.00069901097,36l79nyp.png,0,validation
0.00034268698,0.00981496,0.0007936163,0.0007728072,36wdpcsu.png,0,validation
0.00034857844,0.009671743,0.0008035637,0.0007661283,373tbo5z.png,0,validation
0.00031308923,0.009415175,0.0007734352,0.00067450095,374b433w.png,0,validation
0.00031881893,0.009533008,0.00068008696,0.00068831356,375m5iu2.png,0,validation
0.0003731341,0.010024931,0.0009839676,0.00091291155,385a9gu7.png,0,validation
0.00036987927,0.010100035,0.00093180506,0.0009113536,399gnv0k.png,0,validation
0.000431761,0.010703309,0.0006903571,0.0006517344,39d7yfik.png,0,validation
0.0003451252,0.01018667,0.0006417386,0.000566411,39rluc01.png,0,validation
0.00038476507,0.010532898,0.00064139813,0.0005482016,39vwdl8i.png,0,validation
0.00030192084,0.00946976,0.00070242846,0.00057308766,3afedcse.png,0,validation
0.00031843467,0.009585316,0.00066401187,0.00061910274,3bsy3onx.png,0,validation
0.00029500984,0.009271638,0.00064147357,0.0005691117,3c9xqym5.png,0,validation
0.00052133464,0.010717748,0.0014510901,0.0012872673,3cqui9mj.png,0,validation
0.00038331482,0.010466013,0.00063531415,0.00061490986,3d06vbm6.png,0,validation
0.00029459415,0.009402606,0.00065200106,0.0005620937,3dgok3uy.png,0,validation
0.00030072103,0.009208304,0.0006741812,0.000682667,3dhtg1d9.png,0,validation
0.00032896933,0.009549541,0.00075361313,0.000741296,3dxvbcvc.png,0,validation
0.0003419651,0.009905264,0.0007452304,0.0007432141,3e54n6o9.png,0,validation
0.00037729883,0.010287312,0.00072410644,0.00072077976,3egdbya3.png,0,validation
0.00035018314,0.009910632,0.0007667643,0.0007403046,3ernyqh5.png,0,validation
0.00036501104,0.010252596,0.0006765929,0.00055204215,3et55m37.png,0,validation
0.00039544297,0.010636747,0.00066850224,0.0006257706,3evx2or6.png,0,validation
0.00030908524,0.009449583,0.00069790974,0.00064029946,3gr87p04.png,0,validation
0.00029625694,0.009341928,0.0006074057,0.0006219188,3h7t6udo.png,0,validation
0.00031024253,0.009327375,0.00065723073,0.00065686624,3hesh3pf.png,0,validation
0.00031637034,0.009537108,0.00068552885,0.00068272516,3hwpz6k0.png,0,validation
0.00038913134,0.010485956,0.0007428971,0.0006371787,3jv7u98x.png,0,validation
0.00033417414,0.009976046,0.00061535876,0.00059870107,3k62uawc.png,0,validation
0.00041532022,0.010804097,0.00067278993,0.00063442154,3kc98d6q.png,0,validation
0.00040314306,0.010756658,0.0007726106,0.0007288004,3kmfrg9o.png,0,validation
0.0003463736,0.010053584,0.00074960967,0.0007182289,3m6a1k42.png,0,validation
0.00030853867,0.009352649,0.00072877307,0.0006990065,3m9iqbq9.png,0,validation
0.00029440058,0.009400457,0.00062041625,0.00057760597,3mpv9wxn.png,0,validation
0.00052481424,0.011281373,0.0012526591,0.000932664,3p8zpfr2.png,0,validation
0.00034158002,0.010087137,0.00070337876,0.0005822333,3ppczo35.png,0,validation
0.0003915016,0.010608003,0.00066941854,0.0005855628,3qoi5g6x.png,0,validation
0.0004260694,0.01081669,0.0006979091,0.000628744,3qw522hr.png,0,validation
0.00042988374,0.010820529,0.00067637616,0.0006031081,3qwbmner.png,0,validation
0.00033623807,0.010069663,0.0006508675,0.00057437265,3r5jm7yp.png,0,validation
0.00038372332,0.010512715,0.0006596861,0.0006146104,3rfnksls.png,0,validation
0.00034618028,0.0098885335,0.00075219746,0.0007444412,3rp3ha5x.png,0,validation
0.00028884216,0.009422406,0.0006271708,0.0005711708,3rsvz2e1.png,0,validation
0.0003586965,0.0102318525,0.0006275912,0.00055232394,3rx5lfzf.png,0,validation
0.00040484793,0.01064654,0.0006561353,0.0005821562,3suy3jhw.png,0,validation
0.00030373663,0.00946186,0.00067121745,0.0006738547,3t9lp2e2.png,0,validation
0.0003726722,0.010379232,0.0006883125,0.00062217296,3ueei69g.png,0,validation
0.0003576703,0.0102421725,0.0006972988,0.0006367526,3v31hw3d.png,0,validation
0.00093009585,0.014221304,0.0018302919,0.0015706936,3vu0bi7n.png,0,validation
0.00028779128,0.009243631,0.0006814713,0.00055849215,3wgtypdi.png,0,validation
0.00037043533,0.010413249,0.000664711,0.0005644442,3wi0dwcg.png,0,validation
0.00039924527,0.010469564,0.00065347715,0.00060636154,3wmbbqmt.png,0,validation
0.00028780595,0.009198165,0.00058897334,0.0005960628,3wy61fiv.png,0,validation
0.001024737,0.013527032,0.0022991374,0.0017022155,3wytt52h.png,0,validation
0.00032935254,0.0095011555,0.0007505924,0.000736961,3xme3y90.png,0,validation
0.00030628746,0.009471668,0.0006334665,0.00062406535,3xr9d129.png,0,validation
0.0003533172,0.01014396,0.000664744,0.00059218716,3zfwqmdb.png,0,validation
0.00052808237,0.010818081,0.0014379309,0.0012982655,40jag5ai.png,0,validation
0.0010771382,0.013774148,0.0022122965,0.0016398156,40vcd97l.png,0,validation
0.0002774636,0.009107836,0.0005682385,0.0005448332,419fg4ub.png,0,validation
0.0010430594,0.013605092,0.0021973995,0.0016278866,44e2pb9u.png,0,validation
0.00038485683,0.010477677,0.0006733397,0.00058634236,44u236i2.png,0,validation
0.0003088391,0.009360604,0.00070811046,0.0006186076,450xpoi7.png,0,validation
0.0003374781,0.009669977,0.00082768034,0.0007674222,458ax40d.png,0,validation
0.0003461039,0.010175234,0.0006235616,0.0005753698,45ez6250.png,0,validation
0.00035227078,0.010283846,0.00068317325,0.00056054024,45w0pwue.png,0,validation
0.0003950675,0.010469702,0.0006684899,0.00059085095,462tyjh4.png,0,validation
0.0004136878,0.010799652,0.0006661315,0.0006032089,46j3cewf.png,0,validation
0.00031351525,0.009388791,0.0007342299,0.0007195019,46nz3ha6.png,0,validation
0.00031337963,0.009607932,0.0007022463,0.00062169915,48cw0bgi.png,0,validation
0.0002802543,0.009250845,0.0006137175,0.00054018217,48nysj5y.png,0,validation
0.00031574437,0.009646049,0.00064608187,0.0006618833,48y1o4iz.png,0,validation
0.0003536086,0.0097336145,0.00094044366,0.0008642962,497ocrvs.png,0,validation
0.00030677373,0.009478077,0.00065545575,0.0006809809,49ik3tdw.png,0,validation
0.0003957546,0.010548313,0.00062897685,0.00058052794,4ax2uhej.png,0,validation
0.0003595086,0.010302809,0.0006728749,0.00061945396,4b49rpnf.png,0,validation
0.0003143005,0.009641393,0.000731306,0.00059688586,4b7klzts.png,0,validation
0.00031182263,0.009484832,0.00069568516,0.00062322576,4c2y4j58.png,0,validation
0.00032195414,0.009405261,0.00074587896,0.0007359455,4cj3ssxt.png,0,validation
0.00035360508,0.0101961205,0.0007402535,0.0005826621,4cn60dof.png,0,validation
0.00038409317,0.010528502,0.00066181575,0.00067317387,4cp5gt0b.png,0,validation
0.00054558594,0.011173117,0.0014925217,0.0011167569,4czovfv7.png,0,validation
0.00036241836,0.009822449,0.000948908,0.0008764962,4dxs16xq.png,0,validation
0.00032934998,0.0096815135,0.00068441575,0.0006578281,4eg19lxw.png,0,validation
0.00044064908,0.010669381,0.00077084324,0.0006083652,4f1omdt7.png,0,validation
0.00029899992,0.00929764,0.00064187794,0.0006335119,4f2zdfpp.png,0,validation
0.00036317643,0.010052513,0.0008179537,0.00081852183,4f3unfc4.png,0,validation
0.00039529978,0.010650902,0.00068509695,0.00059415796,4f6406kn.png,0,validation
0.00029975065,0.009554783,0.00066801434,0.0005662084,4giu5dsj.png,0,validation
0.0003928827,0.010570772,0.000669869,0.0005891998,4ihrligd.png,0,validation
0.0010323059,0.013652078,0.0022138509,0.0016386047,4imhj0qz.png,0,validation
0.0003513403,0.009979177,0.0006497358,0.00065270124,4ivsolml.png,0,validation
0.00029599038,0.009327251,0.0006226148,0.0005932295,4ix0hy9k.png,0,validation
0.00030459755,0.009416926,0.0007454192,0.00058133045,4k40srod.png,0,validation
0.00032398483,0.009576287,0.0007879645,0.0007484544,4k5ogz2u.png,0,validation
0.0011144204,0.013653076,0.002508964,0.0018570438,4kxscaef.png,0,validation
0.00034335055,0.010113625,0.0006280858,0.0006175335,4l0xyt9r.png,0,validation
0.0003180555,0.009462661,0.00073924597,0.00068883016,4l3nydvo.png,0,validation
0.0010399533,0.013617955,0.0021834474,0.0016164706,4l9abq5k.png,0,validation
0.00029570961,0.009390336,0.0006410543,0.00059276674,4lgotzp1.png,0,validation
0.0003545806,0.010203448,0.0006752994,0.00058692135,4lr53htx.png,0,validation
0.00030446326,0.009451871,0.0006516588,0.00060503336,4m23f0rb.png,0,validation
0.0002993709,0.009452529,0.0006976977,0.0005773471,4m8nmkwc.png,0,validation
0.0005605953,0.011252291,0.0015764866,0.0011766477,4mbbdxot.png,0,validation
0.00030669422,0.009432336,0.00067091594,0.0006121708,4mtma07m.png,0,validation
0.0004036655,0.010755007,0.0006892321,0.0006049741,4nf15jdo.png,0,validation
0.00034432148,0.009857204,0.0007593625,0.0007904517,4nkswgn3.png,0,validation
0.0004193875,0.010604912,0.0006663712,0.00062082027,4nr93jp5.png,0,validation
0.00036198876,0.0099892905,0.0008261214,0.00083694386,4opnnw28.png,0,validation
0.0008952629,0.013054679,0.0015925126,0.0013951506,4p3ij2kt.png,0,validation
0.00031394823,0.009437762,0.0007425569,0.00063046144,4phq2sag.png,0,validation
0.0003040854,0.009481979,0.00066069595,0.000576555,4qd102kk.png,0,validation
0.0003528609,0.010177317,0.00067716127,0.00061787805,4rb4asfr.png,0,validation
0.00040433012,0.010755557,0.00069832784,0.00061048,4rj2ckni.png,0,validation
0.0007606303,0.01195851,0.0027265593,0.001792024,4s37kch9.png,0,validation
0.00037024976,0.010107051,0.00089976826,0.0008175334,4sbc85ws.png,0,validation
0.000295032,0.009300273,0.0005948191,0.0006200754,4sk2mlfd.png,0,validation
0.00032435165,0.009565396,0.0007949037,0.0006819956,4sln974y.png,0,validation
0.00053009664,0.010944755,0.0015201827,0.0011322643,4tjmjiq3.png,0,validation
0.0003708098,0.010369037,0.00061720976,0.00061937363,4tmttqmf.png,0,validation
0.00040851493,0.010685613,0.00071608333,0.0006048688,4tvwa317.png,0,validation
0.00043716392,0.010814321,0.0007169716,0.0006676221,4u88yy5a.png,0,validation
0.00031753175,0.009543472,0.00069420337,0.00064106344,4ujugrxp.png,0,validation
