dataset,method,sample_id,split,label,target,score_value
broach_dataset,one_class_svm_image_features,10srqx8v,validation,normal,0,-1.8350308206316246
broach_dataset,one_class_svm_image_features,12cplbj2,validation,normal,0,-3.699524629423033
broach_dataset,one_class_svm_image_features,12ifmjjs,validation,normal,0,-3.3864951863116115
broach_dataset,one_class_svm_image_features,12itx93p,validation,normal,0,-6.053262193285901
broach_dataset,one_class_svm_image_features,13jt29t2,validation,normal,0,-2.1371568676868495
broach_dataset,one_class_svm_image_features,147mq9w1,validation,normal,0,14.080997315052306
broach_dataset,one_class_svm_image_features,14irz2u8,validation,normal,0,-0.8998550913880852
broach_dataset,one_class_svm_image_features,16d3cv0l,validation,normal,0,-2.8368209699041937
broach_dataset,one_class_svm_image_features,16ehxl33,validation,normal,0,15.286253285752343
broach_dataset,one_class_svm_image_features,173c7q25,validation,normal,0,-2.8475654902416085
broach_dataset,one_class_svm_image_features,178dlj1c,validation,normal,0,0.2652960213920075
broach_dataset,one_class_svm_image_features,17f0hom1,validation,normal,0,-3.3301384936175484
broach_dataset,one_class_svm_image_features,17u8mka0,validation,normal,0,-4.957749615064918
broach_dataset,one_class_svm_image_features,17yw1bsd,validation,normal,0,-3.308667955031419
broach_dataset,one_class_svm_image_features,18az9oki,validation,normal,0,-3.1933176790969195
broach_dataset,one_class_svm_image_features,195m07uw,validation,normal,0,0.21548328246365678
broach_dataset,one_class_svm_image_features,1a0yj0vb,validation,normal,0,-1.693092293593276
broach_dataset,one_class_svm_image_features,1a5672ts,validation,normal,0,-0.5083777395248443
broach_dataset,one_class_svm_image_features,1aj05fg2,validation,normal,0,-3.624898582768152
broach_dataset,one_class_svm_image_features,1arr5tgi,validation,normal,0,-4.577315641873804
broach_dataset,one_class_svm_image_features,1auf0tj5,validation,normal,0,-3.24518289353888
broach_dataset,one_class_svm_image_features,1b7b1r65,validation,normal,0,-3.0275900392081763
broach_dataset,one_class_svm_image_features,1c2g0rf1,validation,normal,0,-2.8033197135174266
broach_dataset,one_class_svm_image_features,1c38memz,validation,normal,0,-1.413728109199548
broach_dataset,one_class_svm_image_features,1cq59o1i,validation,normal,0,-3.051136204005916
broach_dataset,one_class_svm_image_features,1d6fiz79,validation,normal,0,-4.58754812631849
broach_dataset,one_class_svm_image_features,1dg972hs,validation,normal,0,-2.9014088095555426
broach_dataset,one_class_svm_image_features,1dgtg6zo,validation,normal,0,0.7199708341699811
broach_dataset,one_class_svm_image_features,1dirsc64,validation,normal,0,1.0121411203548014
broach_dataset,one_class_svm_image_features,1dqmqt46,validation,normal,0,2.3628465484975827
broach_dataset,one_class_svm_image_features,1epxu7b6,validation,normal,0,-1.4731609128450405
broach_dataset,one_class_svm_image_features,1ff9vbkf,validation,normal,0,-1.5221805128770658
broach_dataset,one_class_svm_image_features,1frx9zxo,validation,normal,0,-0.041493890186812266
broach_dataset,one_class_svm_image_features,1fx6vb6p,validation,normal,0,-3.1599021415766924
broach_dataset,one_class_svm_image_features,1gbihiuq,validation,normal,0,-3.895389595345206
broach_dataset,one_class_svm_image_features,1ghlu8m8,validation,normal,0,-2.567579691676224
broach_dataset,one_class_svm_image_features,1gtyqh05,validation,normal,0,-3.3239689952168643
broach_dataset,one_class_svm_image_features,1h1e1tnb,validation,normal,0,-2.315610096956229
broach_dataset,one_class_svm_image_features,1i5kbqpv,validation,normal,0,-1.728779964298555
broach_dataset,one_class_svm_image_features,1im3l0te,validation,normal,0,-1.8373126790786838
broach_dataset,one_class_svm_image_features,1ixbctp4,validation,normal,0,2.1833341017824104
broach_dataset,one_class_svm_image_features,1j67kjfc,validation,normal,0,9.123334878262954
broach_dataset,one_class_svm_image_features,1jquwjfy,validation,normal,0,-4.8241250686124975
broach_dataset,one_class_svm_image_features,1kjs08rw,validation,normal,0,-3.1262549615573167
broach_dataset,one_class_svm_image_features,1kwqjl8e,validation,normal,0,-1.8394871962130548
broach_dataset,one_class_svm_image_features,1m045v7w,validation,normal,0,1.9816715407346113
broach_dataset,one_class_svm_image_features,1m7qo6nm,validation,normal,0,-4.770634735373383
broach_dataset,one_class_svm_image_features,1mkr3qe9,validation,normal,0,-1.5257874881406526
broach_dataset,one_class_svm_image_features,1ndcs1uy,validation,normal,0,2.239390539126795
broach_dataset,one_class_svm_image_features,1o2y1eju,validation,normal,0,14.386961688849732
broach_dataset,one_class_svm_image_features,1ph3kkzw,validation,normal,0,-4.08108240294016
broach_dataset,one_class_svm_image_features,1pms8yrq,validation,normal,0,14.30112376867759
broach_dataset,one_class_svm_image_features,1pz2qrut,validation,normal,0,14.86588141460541
broach_dataset,one_class_svm_image_features,1rdolpgu,validation,normal,0,-0.726891640080181
broach_dataset,one_class_svm_image_features,1ryrsjby,validation,normal,0,-2.0824944254419986
broach_dataset,one_class_svm_image_features,1trv62sb,validation,normal,0,-1.675240390804964
broach_dataset,one_class_svm_image_features,1u6nmp9k,validation,normal,0,-3.8174911692667326
broach_dataset,one_class_svm_image_features,1ut65ix4,validation,normal,0,-1.342163764282061
broach_dataset,one_class_svm_image_features,1uy9kftq,validation,normal,0,-3.964834317652068
broach_dataset,one_class_svm_image_features,1v2w9y49,validation,normal,0,-3.0129486748149095
broach_dataset,one_class_svm_image_features,1v7k3d5o,validation,normal,0,0.3485710136875362
broach_dataset,one_class_svm_image_features,1v95t8xw,validation,normal,0,-3.858064415289439
broach_dataset,one_class_svm_image_features,1vrkf4ht,validation,normal,0,8.540911912242988
broach_dataset,one_class_svm_image_features,1w0xwxvt,validation,normal,0,-4.319598270307315
broach_dataset,one_class_svm_image_features,1w2ognqr,validation,normal,0,-3.5720329588334128
broach_dataset,one_class_svm_image_features,1w9u3k5t,validation,normal,0,-0.9440281734960383
broach_dataset,one_class_svm_image_features,1ymsaw1w,validation,normal,0,-2.435684889908112
broach_dataset,one_class_svm_image_features,1yqmblms,validation,normal,0,-2.0775883108144253
broach_dataset,one_class_svm_image_features,201xcerb,validation,normal,0,-4.261851618203332
broach_dataset,one_class_svm_image_features,21m8cc8t,validation,normal,0,-3.3841929932574306
broach_dataset,one_class_svm_image_features,21y39hdj,validation,normal,0,-3.4923206993576716
broach_dataset,one_class_svm_image_features,22xmq664,validation,normal,0,0.046934293266797766
broach_dataset,one_class_svm_image_features,22z0sd0z,validation,normal,0,0.6546008970101731
broach_dataset,one_class_svm_image_features,23gz29jl,validation,normal,0,0.9069915851582273
broach_dataset,one_class_svm_image_features,253of0gl,validation,normal,0,-3.2879912722079983
broach_dataset,one_class_svm_image_features,25a409tn,validation,normal,0,-4.039000235268132
broach_dataset,one_class_svm_image_features,261tcrqx,validation,normal,0,-5.097021125811333
broach_dataset,one_class_svm_image_features,27nsexhx,validation,normal,0,-2.5167615835107338
broach_dataset,one_class_svm_image_features,28msabbk,validation,normal,0,-2.553803392313002
broach_dataset,one_class_svm_image_features,29g7jpyj,validation,normal,0,-4.4420366432501925
broach_dataset,one_class_svm_image_features,29hjkhf0,validation,normal,0,-0.7809011099280578
broach_dataset,one_class_svm_image_features,29tei54k,validation,normal,0,-3.321571050087039
broach_dataset,one_class_svm_image_features,2a2g7lee,validation,normal,0,-2.717523152634195
broach_dataset,one_class_svm_image_features,2bbwwg2l,validation,normal,0,-3.8701817698879335
broach_dataset,one_class_svm_image_features,2c6x3wn8,validation,normal,0,-1.3483808677927538
broach_dataset,one_class_svm_image_features,2dfxfswj,validation,normal,0,-3.2393906911778334
broach_dataset,one_class_svm_image_features,2e1jx398,validation,normal,0,-2.115669636738483
broach_dataset,one_class_svm_image_features,2e8cx2zl,validation,normal,0,-3.350453186531732
broach_dataset,one_class_svm_image_features,2gt30gch,validation,normal,0,-2.4291634072446673
broach_dataset,one_class_svm_image_features,2gxrl6fv,validation,normal,0,-2.6746023270428427
broach_dataset,one_class_svm_image_features,2ih2zgl1,validation,normal,0,-3.4111189445898322
broach_dataset,one_class_svm_image_features,2imm5vaq,validation,normal,0,-1.813550769185854
broach_dataset,one_class_svm_image_features,2kktbk5p,validation,normal,0,-3.9460185597131403
broach_dataset,one_class_svm_image_features,2l089emt,validation,normal,0,-1.939546896454294
broach_dataset,one_class_svm_image_features,2l9br7go,validation,normal,0,0.1702591023618094
broach_dataset,one_class_svm_image_features,2m26l9fg,validation,normal,0,-3.5675650431289565
broach_dataset,one_class_svm_image_features,2m3presc,validation,normal,0,14.910709811823205
broach_dataset,one_class_svm_image_features,2mngtmf4,validation,normal,0,-4.819202970080239
broach_dataset,one_class_svm_image_features,2mr1lolz,validation,normal,0,-3.9542482179831264
broach_dataset,one_class_svm_image_features,2msgqgv8,validation,normal,0,-4.440811480175254
broach_dataset,one_class_svm_image_features,2nf1fk29,validation,normal,0,0.2827902860790079
broach_dataset,one_class_svm_image_features,2o54wzeo,validation,normal,0,14.04556512924642
broach_dataset,one_class_svm_image_features,2ovaal7y,validation,normal,0,-0.4133666378507872
broach_dataset,one_class_svm_image_features,2pqqxsja,validation,normal,0,-0.7997111384487301
broach_dataset,one_class_svm_image_features,2qc6dr08,validation,normal,0,-2.056067934065558
broach_dataset,one_class_svm_image_features,2qnilehd,validation,normal,0,-2.0992620218064264
broach_dataset,one_class_svm_image_features,2rntjlmz,validation,normal,0,-3.4679072773774546
broach_dataset,one_class_svm_image_features,2rtqtmgk,validation,normal,0,-4.527286212190118
broach_dataset,one_class_svm_image_features,2rup7fah,validation,normal,0,-2.2765494087627633
broach_dataset,one_class_svm_image_features,2s0wkobp,validation,normal,0,-0.7333280479050952
broach_dataset,one_class_svm_image_features,2sou5qit,validation,normal,0,14.912778758307942
broach_dataset,one_class_svm_image_features,2spqb957,validation,normal,0,-1.3066913437343732
broach_dataset,one_class_svm_image_features,2sxs9lbt,validation,normal,0,-4.1226343712865
broach_dataset,one_class_svm_image_features,2t5fnoa5,validation,normal,0,-1.4316700643932574
broach_dataset,one_class_svm_image_features,2t6297se,validation,normal,0,0.7868659585358913
broach_dataset,one_class_svm_image_features,2uoxojgq,validation,normal,0,14.228728037259627
broach_dataset,one_class_svm_image_features,2uqu4jvj,validation,normal,0,-4.449175640837341
broach_dataset,one_class_svm_image_features,2utcnowe,validation,normal,0,-3.148401774125942
broach_dataset,one_class_svm_image_features,2vde8w7j,validation,normal,0,-3.3805306351740203
broach_dataset,one_class_svm_image_features,2vhak2x9,validation,normal,0,-4.22133212103393
broach_dataset,one_class_svm_image_features,2vqe53hc,validation,normal,0,-3.623929165759032
broach_dataset,one_class_svm_image_features,2vv6rbg9,validation,normal,0,-3.298747455896665
broach_dataset,one_class_svm_image_features,2wzzxqhk,validation,normal,0,-2.7431457912234105
broach_dataset,one_class_svm_image_features,2xk2e4r6,validation,normal,0,-1.175650174619447
broach_dataset,one_class_svm_image_features,2xw1288k,validation,normal,0,-2.6028620892531276
broach_dataset,one_class_svm_image_features,2yjbsjgy,validation,normal,0,0.9194908723221573
broach_dataset,one_class_svm_image_features,2yoc7rr7,validation,normal,0,0.3971603194884139
broach_dataset,one_class_svm_image_features,2yzdzirl,validation,normal,0,-1.7839232892759664
broach_dataset,one_class_svm_image_features,2zp03km8,validation,normal,0,15.199380019734933
broach_dataset,one_class_svm_image_features,302qd2ew,validation,normal,0,13.311123715344632
broach_dataset,one_class_svm_image_features,31fi0n6d,validation,normal,0,-0.013363325673985571
broach_dataset,one_class_svm_image_features,326eezfw,validation,normal,0,-4.7843765400983305
broach_dataset,one_class_svm_image_features,32vzofv1,validation,normal,0,-1.4229646985109827
broach_dataset,one_class_svm_image_features,3371z5qs,validation,normal,0,-2.913893756664544
broach_dataset,one_class_svm_image_features,34h2znit,validation,normal,0,-2.6651728770307965
broach_dataset,one_class_svm_image_features,34ng5ojl,validation,normal,0,-3.212577390548235
broach_dataset,one_class_svm_image_features,3531qoll,validation,normal,0,-5.560123473276407
broach_dataset,one_class_svm_image_features,357ny16o,validation,normal,0,-2.2264603093689157
broach_dataset,one_class_svm_image_features,3663xro8,validation,normal,0,-4.071988097496886
broach_dataset,one_class_svm_image_features,36b5co5j,validation,normal,0,-2.2499856905826388
broach_dataset,one_class_svm_image_features,36l79nyp,validation,normal,0,-3.9189979672370736
broach_dataset,one_class_svm_image_features,36wdpcsu,validation,normal,0,-3.760250292753204
broach_dataset,one_class_svm_image_features,373tbo5z,validation,normal,0,-0.8979780934067332
broach_dataset,one_class_svm_image_features,374b433w,validation,normal,0,-3.3935801489263024
broach_dataset,one_class_svm_image_features,375m5iu2,validation,normal,0,-2.592992034799268
broach_dataset,one_class_svm_image_features,385a9gu7,validation,normal,0,-1.2767312240440791
broach_dataset,one_class_svm_image_features,399gnv0k,validation,normal,0,-1.445774355958621
broach_dataset,one_class_svm_image_features,39d7yfik,validation,normal,0,-1.2663620867474439
broach_dataset,one_class_svm_image_features,39rluc01,validation,normal,0,-3.812132796293449
broach_dataset,one_class_svm_image_features,39vwdl8i,validation,normal,0,-0.28865886777037986
broach_dataset,one_class_svm_image_features,3afedcse,validation,normal,0,-3.7694018243802656
broach_dataset,one_class_svm_image_features,3bsy3onx,validation,normal,0,-3.551654853454183
broach_dataset,one_class_svm_image_features,3c9xqym5,validation,normal,0,-3.0522177333434026
broach_dataset,one_class_svm_image_features,3cqui9mj,validation,normal,0,13.015583559300264
broach_dataset,one_class_svm_image_features,3d06vbm6,validation,normal,0,-1.6422501488931953
broach_dataset,one_class_svm_image_features,3dgok3uy,validation,normal,0,-4.005446930908482
broach_dataset,one_class_svm_image_features,3dhtg1d9,validation,normal,0,-0.35087444218932085
broach_dataset,one_class_svm_image_features,3dxvbcvc,validation,normal,0,-2.2908562169985647
broach_dataset,one_class_svm_image_features,3e54n6o9,validation,normal,0,-3.2203851250636344
broach_dataset,one_class_svm_image_features,3egdbya3,validation,normal,0,-3.2922066135005874
broach_dataset,one_class_svm_image_features,3ernyqh5,validation,normal,0,-4.701305374924507
broach_dataset,one_class_svm_image_features,3et55m37,validation,normal,0,-3.2886942280136235
broach_dataset,one_class_svm_image_features,3evx2or6,validation,normal,0,-3.6503801339436937
broach_dataset,one_class_svm_image_features,3gr87p04,validation,normal,0,-4.620535963110614
broach_dataset,one_class_svm_image_features,3h7t6udo,validation,normal,0,-1.9131886899396893
broach_dataset,one_class_svm_image_features,3hesh3pf,validation,normal,0,-2.9000876038578642
broach_dataset,one_class_svm_image_features,3hwpz6k0,validation,normal,0,-2.0921583937803536
broach_dataset,one_class_svm_image_features,3jv7u98x,validation,normal,0,-1.6389408061736734
broach_dataset,one_class_svm_image_features,3k62uawc,validation,normal,0,-4.441158754714804
broach_dataset,one_class_svm_image_features,3kc98d6q,validation,normal,0,1.1463124870544288
broach_dataset,one_class_svm_image_features,3kmfrg9o,validation,normal,0,-1.4421148519486326
broach_dataset,one_class_svm_image_features,3m6a1k42,validation,normal,0,3.170109605623704
broach_dataset,one_class_svm_image_features,3m9iqbq9,validation,normal,0,0.2367547224579294
broach_dataset,one_class_svm_image_features,3mpv9wxn,validation,normal,0,-4.657795181050259
broach_dataset,one_class_svm_image_features,3p8zpfr2,validation,normal,0,1.4124926621627694
broach_dataset,one_class_svm_image_features,3ppczo35,validation,normal,0,-3.172797634595222
broach_dataset,one_class_svm_image_features,3qoi5g6x,validation,normal,0,-1.291695460833795
broach_dataset,one_class_svm_image_features,3qw522hr,validation,normal,0,-2.7199408650776586
broach_dataset,one_class_svm_image_features,3qwbmner,validation,normal,0,0.10538167389605668
broach_dataset,one_class_svm_image_features,3r5jm7yp,validation,normal,0,-3.7337040826643655
broach_dataset,one_class_svm_image_features,3rfnksls,validation,normal,0,-1.127659491347293
broach_dataset,one_class_svm_image_features,3rp3ha5x,validation,normal,0,-2.403039808917365
broach_dataset,one_class_svm_image_features,3rsvz2e1,validation,normal,0,-3.5643671026044306
broach_dataset,one_class_svm_image_features,3rx5lfzf,validation,normal,0,-3.0130554169045833
broach_dataset,one_class_svm_image_features,3suy3jhw,validation,normal,0,1.7700978410036061
broach_dataset,one_class_svm_image_features,3t9lp2e2,validation,normal,0,-3.336878349083774
broach_dataset,one_class_svm_image_features,3ueei69g,validation,normal,0,-0.6583798511239944
broach_dataset,one_class_svm_image_features,3v31hw3d,validation,normal,0,-4.1882033204469895
broach_dataset,one_class_svm_image_features,3vu0bi7n,validation,normal,0,12.897938262662032
broach_dataset,one_class_svm_image_features,3wgtypdi,validation,normal,0,-3.5342706404991713
broach_dataset,one_class_svm_image_features,3wi0dwcg,validation,normal,0,-3.5390201535888313
broach_dataset,one_class_svm_image_features,3wmbbqmt,validation,normal,0,-4.056632311663202
broach_dataset,one_class_svm_image_features,3wy61fiv,validation,normal,0,-3.5590678718019912
broach_dataset,one_class_svm_image_features,3wytt52h,validation,normal,0,14.291589647508838
broach_dataset,one_class_svm_image_features,3xme3y90,validation,normal,0,-2.7774106980005993
broach_dataset,one_class_svm_image_features,3xr9d129,validation,normal,0,-3.1216928373558748
broach_dataset,one_class_svm_image_features,3zfwqmdb,validation,normal,0,-1.1629615271682088
broach_dataset,one_class_svm_image_features,40jag5ai,validation,normal,0,15.21294807935189
broach_dataset,one_class_svm_image_features,40vcd97l,validation,normal,0,14.852955946606183
broach_dataset,one_class_svm_image_features,419fg4ub,validation,normal,0,-2.3807438451289347
broach_dataset,one_class_svm_image_features,44e2pb9u,validation,normal,0,14.269056509567877
broach_dataset,one_class_svm_image_features,44u236i2,validation,normal,0,-1.5349142779450045
broach_dataset,one_class_svm_image_features,450xpoi7,validation,normal,0,-2.7882696141445056
broach_dataset,one_class_svm_image_features,458ax40d,validation,normal,0,-3.078281599762816
broach_dataset,one_class_svm_image_features,45ez6250,validation,normal,0,-2.4859466703534228
broach_dataset,one_class_svm_image_features,45w0pwue,validation,normal,0,-4.588746392913128
broach_dataset,one_class_svm_image_features,462tyjh4,validation,normal,0,-1.9417335348931655
broach_dataset,one_class_svm_image_features,46j3cewf,validation,normal,0,-0.8405636899028384
broach_dataset,one_class_svm_image_features,46nz3ha6,validation,normal,0,-2.8253190030917548
broach_dataset,one_class_svm_image_features,48cw0bgi,validation,normal,0,-2.6393526357603196
broach_dataset,one_class_svm_image_features,48nysj5y,validation,normal,0,-3.95979162494101
broach_dataset,one_class_svm_image_features,48y1o4iz,validation,normal,0,-3.781616303239799
broach_dataset,one_class_svm_image_features,497ocrvs,validation,normal,0,-1.0541693758646584
broach_dataset,one_class_svm_image_features,49ik3tdw,validation,normal,0,-3.524138714377221
broach_dataset,one_class_svm_image_features,4ax2uhej,validation,normal,0,1.1472865624693505
broach_dataset,one_class_svm_image_features,4b49rpnf,validation,normal,0,-0.9428548653014257
broach_dataset,one_class_svm_image_features,4b7klzts,validation,normal,0,-4.2010537027939545
broach_dataset,one_class_svm_image_features,4c2y4j58,validation,normal,0,-3.418682794181711
broach_dataset,one_class_svm_image_features,4cj3ssxt,validation,normal,0,-2.35991449729803
broach_dataset,one_class_svm_image_features,4cn60dof,validation,normal,0,-2.3797210202702406
broach_dataset,one_class_svm_image_features,4cp5gt0b,validation,normal,0,-4.040050343381585
broach_dataset,one_class_svm_image_features,4czovfv7,validation,normal,0,1.5014155186922693
broach_dataset,one_class_svm_image_features,4dxs16xq,validation,normal,0,0.1083248379173618
broach_dataset,one_class_svm_image_features,4eg19lxw,validation,normal,0,-4.581395692835175
broach_dataset,one_class_svm_image_features,4f1omdt7,validation,normal,0,-1.7603474018692697
broach_dataset,one_class_svm_image_features,4f2zdfpp,validation,normal,0,-1.3958028719959596
broach_dataset,one_class_svm_image_features,4f3unfc4,validation,normal,0,-4.431355304531328
broach_dataset,one_class_svm_image_features,4f6406kn,validation,normal,0,-0.6101272127531043
broach_dataset,one_class_svm_image_features,4giu5dsj,validation,normal,0,-3.807074327262283
broach_dataset,one_class_svm_image_features,4ihrligd,validation,normal,0,-2.5539685837235577
broach_dataset,one_class_svm_image_features,4imhj0qz,validation,normal,0,14.616033883331717
broach_dataset,one_class_svm_image_features,4ivsolml,validation,normal,0,-3.4023953169449666
broach_dataset,one_class_svm_image_features,4ix0hy9k,validation,normal,0,-3.409797113952566
broach_dataset,one_class_svm_image_features,4k40srod,validation,normal,0,-3.3806929310996683
broach_dataset,one_class_svm_image_features,4k5ogz2u,validation,normal,0,-3.6949968343147876
broach_dataset,one_class_svm_image_features,4kxscaef,validation,normal,0,15.177074916936618
broach_dataset,one_class_svm_image_features,4l0xyt9r,validation,normal,0,-3.8416976524998443
broach_dataset,one_class_svm_image_features,4l3nydvo,validation,normal,0,-1.5050378517582903
broach_dataset,one_class_svm_image_features,4l9abq5k,validation,normal,0,14.655501759190981
broach_dataset,one_class_svm_image_features,4lgotzp1,validation,normal,0,-3.5772812679559483
broach_dataset,one_class_svm_image_features,4lr53htx,validation,normal,0,-2.2512646722466467
broach_dataset,one_class_svm_image_features,4m23f0rb,validation,normal,0,-2.9146811617575974
broach_dataset,one_class_svm_image_features,4m8nmkwc,validation,normal,0,-4.796398061003609
broach_dataset,one_class_svm_image_features,4mbbdxot,validation,normal,0,2.3834656399880245
broach_dataset,one_class_svm_image_features,4mtma07m,validation,normal,0,-3.0332709432976106
broach_dataset,one_class_svm_image_features,4nf15jdo,validation,normal,0,-0.846569623338814
broach_dataset,one_class_svm_image_features,4nkswgn3,validation,normal,0,-3.0571181499719966
broach_dataset,one_class_svm_image_features,4nr93jp5,validation,normal,0,-2.399574015722111
broach_dataset,one_class_svm_image_features,4opnnw28,validation,normal,0,-1.792731841640082
broach_dataset,one_class_svm_image_features,4p3ij2kt,validation,normal,0,14.462062034325918
broach_dataset,one_class_svm_image_features,4phq2sag,validation,normal,0,-3.5034371933594723
broach_dataset,one_class_svm_image_features,4qd102kk,validation,normal,0,-4.024345668574258
